f 1m 1f 2m 2f jL0200m jL0200f jL0100m jL0100f jV0200m jV0200f 
296.806 0.00254001 -89.8383 1 -0 0.00282223 -89.869 0.00254001 90.1617 0.00282223 90.131 
297.491 0.00253416 -89.8387 1 -0 0.00281573 -89.8693 0.00253416 90.1613 0.00281573 90.1307 
298.177 0.00252832 -89.839 1 -0 0.00280925 -89.8696 0.00252832 90.161 0.00280925 90.1304 
298.865 0.0025225 -89.8394 1 -0 0.00280278 -89.8699 0.0025225 90.1606 0.00280278 90.1301 
299.555 0.0025167 -89.8398 1 -0 0.00279633 -89.8702 0.0025167 90.1602 0.00279633 90.1298 
300.246 0.0025109 -89.8402 1 -0 0.00278989 -89.8705 0.0025109 90.1598 0.00278989 90.1295 
300.939 0.00250512 -89.8405 1 -0 0.00278347 -89.8708 0.00250512 90.1595 0.00278347 90.1292 
301.633 0.00249935 -89.8409 1 -0 0.00277706 -89.8711 0.00249935 90.1591 0.00277706 90.1289 
302.329 0.0024936 -89.8413 1 -0 0.00277067 -89.8714 0.0024936 90.1587 0.00277067 90.1286 
303.027 0.00248786 -89.8416 1 -0 0.00276429 -89.8717 0.00248786 90.1584 0.00276429 90.1283 
303.726 0.00248213 -89.842 1 -0 0.00275793 -89.872 0.00248213 90.158 0.00275793 90.128 
304.427 0.00247642 -89.8423 1 -0 0.00275158 -89.8723 0.00247642 90.1577 0.00275158 90.1277 
305.13 0.00247072 -89.8427 1 -0 0.00274524 -89.8726 0.00247072 90.1573 0.00274524 90.1274 
305.834 0.00246503 -89.8431 1 -0 0.00273892 -89.8729 0.00246503 90.1569 0.00273892 90.1271 
306.54 0.00245935 -89.8434 1 -0 0.00273262 -89.8732 0.00245935 90.1566 0.00273262 90.1268 
307.247 0.00245369 -89.8438 1 -0 0.00272632 -89.8735 0.00245369 90.1562 0.00272632 90.1265 
307.956 0.00244804 -89.8442 1 -0 0.00272005 -89.8738 0.00244804 90.1558 0.00272005 90.1262 
308.666 0.00244241 -89.8445 1 -0 0.00271379 -89.8741 0.00244241 90.1555 0.00271379 90.1259 
309.379 0.00243678 -89.8449 1 -0 0.00270754 -89.8743 0.00243678 90.1551 0.00270754 90.1257 
310.093 0.00243117 -89.8452 1 -0 0.0027013 -89.8746 0.00243117 90.1548 0.0027013 90.1254 
310.808 0.00242558 -89.8456 1 -0 0.00269509 -89.8749 0.00242558 90.1544 0.00269509 90.1251 
311.525 0.00241999 -89.8459 1 -0 0.00268888 -89.8752 0.00241999 90.1541 0.00268888 90.1248 
312.244 0.00241442 -89.8463 1 -0 0.00268269 -89.8755 0.00241442 90.1537 0.00268269 90.1245 
312.965 0.00240886 -89.8466 1 -0 0.00267651 -89.8758 0.00240886 90.1534 0.00267651 90.1242 
313.687 0.00240332 -89.847 1 -0 0.00267035 -89.8761 0.00240332 90.153 0.00267035 90.1239 
314.411 0.00239778 -89.8474 1 -0 0.0026642 -89.8764 0.00239778 90.1526 0.0026642 90.1236 
315.136 0.00239226 -89.8477 1 -0 0.00265807 -89.8766 0.00239226 90.1523 0.00265807 90.1234 
315.864 0.00238676 -89.8481 1 -0 0.00265195 -89.8769 0.00238676 90.1519 0.00265195 90.1231 
316.592 0.00238126 -89.8484 1 -0 0.00264585 -89.8772 0.00238126 90.1516 0.00264585 90.1228 
317.323 0.00237578 -89.8488 1 -0 0.00263975 -89.8775 0.00237578 90.1512 0.00263975 90.1225 
318.055 0.00237031 -89.8491 1 -0 0.00263368 -89.8778 0.00237031 90.1509 0.00263368 90.1222 
318.789 0.00236485 -89.8494 1 -0 0.00262761 -89.8781 0.00236485 90.1506 0.00262761 90.1219 
319.525 0.00235941 -89.8498 1 -0 0.00262156 -89.8783 0.00235941 90.1502 0.00262156 90.1217 
320.262 0.00235398 -89.8501 1 -0 0.00261553 -89.8786 0.00235398 90.1499 0.00261553 90.1214 
321.001 0.00234856 -89.8505 1 -0 0.00260951 -89.8789 0.00234856 90.1495 0.00260951 90.1211 
321.742 0.00234315 -89.8508 1 -0 0.0026035 -89.8792 0.00234315 90.1492 0.0026035 90.1208 
322.484 0.00233776 -89.8512 1 -0 0.00259751 -89.8795 0.00233776 90.1488 0.00259751 90.1205 
323.228 0.00233237 -89.8515 1 -0 0.00259153 -89.8797 0.00233237 90.1485 0.00259153 90.1203 
323.974 0.002327 -89.8519 1 -0 0.00258556 -89.88 0.002327 90.1481 0.00258556 90.12 
324.722 0.00232165 -89.8522 1 -0 0.00257961 -89.8803 0.00232165 90.1478 0.00257961 90.1197 
325.471 0.0023163 -89.8525 1 -0 0.00257367 -89.8806 0.0023163 90.1475 0.00257367 90.1194 
326.222 0.00231097 -89.8529 1 -0 0.00256774 -89.8808 0.00231097 90.1471 0.00256774 90.1192 
326.975 0.00230565 -89.8532 1 -0 0.00256183 -89.8811 0.00230565 90.1468 0.00256183 90.1189 
327.729 0.00230034 -89.8536 1 -0 0.00255593 -89.8814 0.00230034 90.1464 0.00255593 90.1186 
328.486 0.00229504 -89.8539 1 -0 0.00255005 -89.8817 0.00229504 90.1461 0.00255005 90.1183 
329.244 0.00228976 -89.8542 1 -0 0.00254418 -89.8819 0.00228976 90.1458 0.00254418 90.1181 
330.003 0.00228449 -89.8546 1 -0 0.00253832 -89.8822 0.00228449 90.1454 0.00253832 90.1178 
330.765 0.00227923 -89.8549 1 -0 0.00253248 -89.8825 0.00227923 90.1451 0.00253248 90.1175 
331.528 0.00227398 -89.8552 1 -0 0.00252665 -89.8827 0.00227398 90.1448 0.00252665 90.1173 
332.293 0.00226875 -89.8556 1 -0 0.00252083 -89.883 0.00226875 90.1444 0.00252083 90.117 
333.06 0.00226352 -89.8559 1 -0 0.00251503 -89.8833 0.00226352 90.1441 0.00251503 90.1167 
333.829 0.00225831 -89.8562 1 -0 0.00250924 -89.8835 0.00225831 90.1438 0.00250924 90.1165 
334.599 0.00225311 -89.8566 1 -0 0.00250346 -89.8838 0.00225311 90.1434 0.00250346 90.1162 
335.371 0.00224793 -89.8569 1 -0 0.0024977 -89.8841 0.00224793 90.1431 0.0024977 90.1159 
336.145 0.00224275 -89.8572 1 -0 0.00249195 -89.8843 0.00224275 90.1428 0.00249195 90.1157 
336.921 0.00223759 -89.8576 1 -0 0.00248621 -89.8846 0.00223759 90.1424 0.00248621 90.1154 
337.698 0.00223244 -89.8579 1 -0 0.00248049 -89.8849 0.00223244 90.1421 0.00248049 90.1151 
338.477 0.0022273 -89.8582 1 -0 0.00247477 -89.8851 0.0022273 90.1418 0.00247477 90.1149 
339.258 0.00222217 -89.8585 1 -0 0.00246908 -89.8854 0.00222217 90.1415 0.00246908 90.1146 
340.041 0.00221705 -89.8589 1 -0 0.00246339 -89.8857 0.00221705 90.1411 0.00246339 90.1143 
340.826 0.00221195 -89.8592 1 -0 0.00245772 -89.8859 0.00221195 90.1408 0.00245772 90.1141 
341.612 0.00220686 -89.8595 1 -0 0.00245206 -89.8862 0.00220686 90.1405 0.00245206 90.1138 
342.401 0.00220178 -89.8598 1 -0 0.00244642 -89.8865 0.00220178 90.1402 0.00244642 90.1135 
343.191 0.00219671 -89.8602 1 -0 0.00244079 -89.8867 0.00219671 90.1398 0.00244079 90.1133 
343.983 0.00219165 -89.8605 1 -0 0.00243517 -89.887 0.00219165 90.1395 0.00243517 90.113 
344.776 0.0021866 -89.8608 1 -0 0.00242956 -89.8872 0.0021866 90.1392 0.00242956 90.1128 
345.572 0.00218157 -89.8611 1 -0 0.00242397 -89.8875 0.00218157 90.1389 0.00242397 90.1125 
346.369 0.00217655 -89.8614 1 -0 0.00241839 -89.8878 0.00217655 90.1386 0.00241839 90.1122 
347.169 0.00217154 -89.8618 1 -0 0.00241282 -89.888 0.00217154 90.1382 0.00241282 90.112 
347.97 0.00216654 -89.8621 1 -0 0.00240726 -89.8883 0.00216654 90.1379 0.00240726 90.1117 
348.773 0.00216155 -89.8624 1 -0 0.00240172 -89.8885 0.00216155 90.1376 0.00240172 90.1115 
349.578 0.00215657 -89.8627 1 -0 0.00239619 -89.8888 0.00215657 90.1373 0.00239619 90.1112 
350.384 0.00215161 -89.863 1 -0 0.00239068 -89.889 0.00215161 90.137 0.00239068 90.111 
351.193 0.00214666 -89.8633 1 -0 0.00238517 -89.8893 0.00214666 90.1367 0.00238517 90.1107 
352.003 0.00214171 -89.8637 1 -0 0.00237968 -89.8896 0.00214171 90.1363 0.00237968 90.1104 
352.815 0.00213678 -89.864 1 -0 0.0023742 -89.8898 0.00213678 90.136 0.0023742 90.1102 
353.63 0.00213186 -89.8643 1 -0 0.00236874 -89.8901 0.00213186 90.1357 0.00236874 90.1099 
354.446 0.00212695 -89.8646 1 -0 0.00236328 -89.8903 0.00212695 90.1354 0.00236328 90.1097 
355.263 0.00212206 -89.8649 1 -0 0.00235784 -89.8906 0.00212206 90.1351 0.00235784 90.1094 
356.083 0.00211717 -89.8652 1 -0 0.00235241 -89.8908 0.00211717 90.1348 0.00235241 90.1092 
356.905 0.0021123 -89.8655 1 -0 0.002347 -89.8911 0.0021123 90.1345 0.002347 90.1089 
357.729 0.00210744 -89.8658 1 -0 0.0023416 -89.8913 0.00210744 90.1342 0.0023416 90.1087 
358.554 0.00210258 -89.8661 1 -0 0.0023362 -89.8916 0.00210258 90.1339 0.0023362 90.1084 
359.381 0.00209774 -89.8665 1 -0 0.00233083 -89.8918 0.00209774 90.1335 0.00233083 90.1082 
360.211 0.00209291 -89.8668 1 -0 0.00232546 -89.8921 0.00209291 90.1332 0.00232546 90.1079 
361.042 0.0020881 -89.8671 1 -0 0.00232011 -89.8923 0.0020881 90.1329 0.00232011 90.1077 
361.875 0.00208329 -89.8674 1 -0 0.00231476 -89.8926 0.00208329 90.1326 0.00231476 90.1074 
362.71 0.00207849 -89.8677 1 -0 0.00230944 -89.8928 0.00207849 90.1323 0.00230944 90.1072 
363.547 0.00207371 -89.868 1 -0 0.00230412 -89.8931 0.00207371 90.132 0.00230412 90.1069 
364.386 0.00206893 -89.8683 1 -0 0.00229881 -89.8933 0.00206893 90.1317 0.00229881 90.1067 
365.227 0.00206417 -89.8686 1 -0 0.00229352 -89.8936 0.00206417 90.1314 0.00229352 90.1064 
366.07 0.00205942 -89.8689 1 -0 0.00228824 -89.8938 0.00205942 90.1311 0.00228824 90.1062 
366.914 0.00205468 -89.8692 1 -0 0.00228297 -89.894 0.00205468 90.1308 0.00228297 90.106 
367.761 0.00204995 -89.8695 1 -0 0.00227772 -89.8943 0.00204995 90.1305 0.00227772 90.1057 
368.61 0.00204523 -89.8698 1 -0 0.00227247 -89.8945 0.00204523 90.1302 0.00227247 90.1055 
369.46 0.00204052 -89.8701 1 -0 0.00226724 -89.8948 0.00204052 90.1299 0.00226724 90.1052 
370.313 0.00203582 -89.8704 1 -0 0.00226202 -89.895 0.00203582 90.1296 0.00226202 90.105 
371.167 0.00203113 -89.8707 1 -0 0.00225681 -89.8953 0.00203113 90.1293 0.00225681 90.1047 
372.024 0.00202646 -89.871 1 -0 0.00225162 -89.8955 0.00202646 90.129 0.00225162 90.1045 
372.882 0.00202179 -89.8713 1 -0 0.00224644 -89.8957 0.00202179 90.1287 0.00224644 90.1043 
373.743 0.00201714 -89.8716 1 -0 0.00224126 -89.896 0.00201714 90.1284 0.00224126 90.104 
374.605 0.00201249 -89.8719 1 -0 0.0022361 -89.8962 0.00201249 90.1281 0.0022361 90.1038 
375.469 0.00200786 -89.8722 1 -0 0.00223096 -89.8965 0.00200786 90.1278 0.00223096 90.1035 
376.336 0.00200324 -89.8725 1 -0 0.00222582 -89.8967 0.00200324 90.1275 0.00222582 90.1033 
377.204 0.00199863 -89.8728 1 -0 0.0022207 -89.8969 0.00199863 90.1272 0.0022207 90.1031 
378.075 0.00199402 -89.8731 1 -0 0.00221558 -89.8972 0.00199402 90.1269 0.00221558 90.1028 
378.947 0.00198943 -89.8733 1 -0 0.00221048 -89.8974 0.00198943 90.1267 0.00221048 90.1026 
379.822 0.00198485 -89.8736 1 -0 0.00220539 -89.8976 0.00198485 90.1264 0.00220539 90.1024 
380.698 0.00198028 -89.8739 1 -0 0.00220032 -89.8979 0.00198028 90.1261 0.00220032 90.1021 
381.576 0.00197572 -89.8742 1 -0 0.00219525 -89.8981 0.00197572 90.1258 0.00219525 90.1019 
382.457 0.00197118 -89.8745 1 -0 0.0021902 -89.8984 0.00197118 90.1255 0.0021902 90.1016 
383.34 0.00196664 -89.8748 1 -0 0.00218515 -89.8986 0.00196664 90.1252 0.00218515 90.1014 
384.224 0.00196211 -89.8751 1 -0 0.00218012 -89.8988 0.00196211 90.1249 0.00218012 90.1012 
385.111 0.00195759 -89.8754 1 -0 0.0021751 -89.8991 0.00195759 90.1246 0.0021751 90.1009 
385.999 0.00195309 -89.8757 1 -0 0.0021701 -89.8993 0.00195309 90.1243 0.0021701 90.1007 
386.89 0.00194859 -89.8759 1 -0 0.0021651 -89.8995 0.00194859 90.1241 0.0021651 90.1005 
387.783 0.0019441 -89.8762 1 -0 0.00216012 -89.8997 0.0019441 90.1238 0.00216012 90.1003 
388.678 0.00193963 -89.8765 1 -0 0.00215514 -89.9 0.00193963 90.1235 0.00215514 90.1 
389.575 0.00193516 -89.8768 1 -0 0.00215018 -89.9002 0.00193516 90.1232 0.00215018 90.0998 
390.474 0.00193071 -89.8771 1 -0 0.00214523 -89.9004 0.00193071 90.1229 0.00214523 90.0996 
391.375 0.00192626 -89.8774 1 -0 0.00214029 -89.9007 0.00192626 90.1226 0.00214029 90.0993 
392.278 0.00192183 -89.8777 1 -0 0.00213536 -89.9009 0.00192183 90.1223 0.00213536 90.0991 
393.183 0.0019174 -89.8779 1 -0 0.00213045 -89.9011 0.0019174 90.1221 0.00213045 90.0989 
394.09 0.00191299 -89.8782 1 -0 0.00212554 -89.9014 0.00191299 90.1218 0.00212554 90.0986 
395 0.00190858 -89.8785 1 -0 0.00212065 -89.9016 0.00190858 90.1215 0.00212065 90.0984 
395.911 0.00190419 -89.8788 1 -0 0.00211577 -89.9018 0.00190419 90.1212 0.00211577 90.0982 
396.825 0.00189981 -89.8791 1 -0 0.0021109 -89.902 0.00189981 90.1209 0.0021109 90.098 
397.74 0.00189543 -89.8793 1 -0 0.00210604 -89.9023 0.00189543 90.1207 0.00210604 90.0977 
398.658 0.00189107 -89.8796 1 -0 0.00210119 -89.9025 0.00189107 90.1204 0.00210119 90.0975 
399.578 0.00188672 -89.8799 1 -0 0.00209635 -89.9027 0.00188672 90.1201 0.00209635 90.0973 
400.5 0.00188237 -89.8802 1 -0 0.00209152 -89.9029 0.00188237 90.1198 0.00209152 90.0971 
401.424 0.00187804 -89.8804 1 -0 0.00208671 -89.9032 0.00187804 90.1196 0.00208671 90.0968 
402.351 0.00187371 -89.8807 1 -0 0.00208191 -89.9034 0.00187371 90.1193 0.00208191 90.0966 
403.279 0.0018694 -89.881 1 -0 0.00207711 -89.9036 0.0018694 90.119 0.00207711 90.0964 
404.21 0.0018651 -89.8813 1 -0 0.00207233 -89.9038 0.0018651 90.1187 0.00207233 90.0962 
405.142 0.0018608 -89.8815 1 -0 0.00206756 -89.904 0.0018608 90.1185 0.00206756 90.096 
406.077 0.00185652 -89.8818 1 -0 0.0020628 -89.9043 0.00185652 90.1182 0.0020628 90.0957 
407.014 0.00185225 -89.8821 1 -0 0.00205805 -89.9045 0.00185225 90.1179 0.00205805 90.0955 
407.953 0.00184798 -89.8824 1 -0 0.00205331 -89.9047 0.00184798 90.1176 0.00205331 90.0953 
408.895 0.00184373 -89.8826 1 -0 0.00204859 -89.9049 0.00184373 90.1174 0.00204859 90.0951 
409.838 0.00183948 -89.8829 1 -0 0.00204387 -89.9051 0.00183948 90.1171 0.00204387 90.0949 
410.784 0.00183525 -89.8832 1 -0 0.00203916 -89.9054 0.00183525 90.1168 0.00203916 90.0946 
411.732 0.00183102 -89.8834 1 -0 0.00203447 -89.9056 0.00183102 90.1166 0.00203447 90.0944 
412.682 0.00182681 -89.8837 1 -0 0.00202979 -89.9058 0.00182681 90.1163 0.00202979 90.0942 
413.634 0.0018226 -89.884 1 -0 0.00202511 -89.906 0.0018226 90.116 0.00202511 90.094 
414.589 0.0018184 -89.8842 1 -0 0.00202045 -89.9062 0.0018184 90.1158 0.00202045 90.0938 
415.546 0.00181422 -89.8845 1 -0 0.0020158 -89.9064 0.00181422 90.1155 0.0020158 90.0936 
416.504 0.00181004 -89.8848 1 -0 0.00201116 -89.9067 0.00181004 90.1152 0.00201116 90.0933 
417.466 0.00180587 -89.885 1 -0 0.00200653 -89.9069 0.00180587 90.115 0.00200653 90.0931 
418.429 0.00180172 -89.8853 1 -0 0.00200191 -89.9071 0.00180172 90.1147 0.00200191 90.0929 
419.394 0.00179757 -89.8856 1 -0 0.0019973 -89.9073 0.00179757 90.1144 0.0019973 90.0927 
420.362 0.00179343 -89.8858 1 -0 0.0019927 -89.9075 0.00179343 90.1142 0.0019927 90.0925 
421.332 0.0017893 -89.8861 1 -0 0.00198811 -89.9077 0.0017893 90.1139 0.00198811 90.0923 
422.304 0.00178518 -89.8864 1 -0 0.00198354 -89.9079 0.00178518 90.1136 0.00198354 90.0921 
423.279 0.00178107 -89.8866 1 -0 0.00197897 -89.9082 0.00178107 90.1134 0.00197897 90.0918 
424.256 0.00177697 -89.8869 1 -0 0.00197441 -89.9084 0.00177697 90.1131 0.00197441 90.0916 
425.235 0.00177288 -89.8871 1 -0 0.00196987 -89.9086 0.00177288 90.1129 0.00196987 90.0914 
426.216 0.0017688 -89.8874 1 -0 0.00196533 -89.9088 0.0017688 90.1126 0.00196533 90.0912 
427.199 0.00176473 -89.8877 1 -0 0.00196081 -89.909 0.00176473 90.1123 0.00196081 90.091 
428.185 0.00176066 -89.8879 1 -0 0.00195629 -89.9092 0.00176066 90.1121 0.00195629 90.0908 
429.173 0.00175661 -89.8882 1 -0 0.00195179 -89.9094 0.00175661 90.1118 0.00195179 90.0906 
430.164 0.00175257 -89.8884 1 -0 0.0019473 -89.9096 0.00175257 90.1116 0.0019473 90.0904 
431.156 0.00174853 -89.8887 1 -0 0.00194281 -89.9098 0.00174853 90.1113 0.00194281 90.0902 
432.151 0.00174451 -89.8889 1 -0 0.00193834 -89.91 0.00174451 90.1111 0.00193834 90.09 
433.148 0.00174049 -89.8892 1 -0 0.00193388 -89.9102 0.00174049 90.1108 0.00193388 90.0898 
434.148 0.00173648 -89.8895 1 -0 0.00192943 -89.9105 0.00173648 90.1105 0.00192943 90.0895 
435.15 0.00173249 -89.8897 1 -0 0.00192498 -89.9107 0.00173249 90.1103 0.00192498 90.0893 
436.154 0.0017285 -89.89 1 -0 0.00192055 -89.9109 0.0017285 90.11 0.00192055 90.0891 
437.16 0.00172452 -89.8902 1 -0 0.00191613 -89.9111 0.00172452 90.1098 0.00191613 90.0889 
438.169 0.00172055 -89.8905 1 -0 0.00191172 -89.9113 0.00172055 90.1095 0.00191172 90.0887 
439.18 0.00171659 -89.8907 1 -0 0.00190732 -89.9115 0.00171659 90.1093 0.00190732 90.0885 
440.194 0.00171263 -89.891 1 -0 0.00190293 -89.9117 0.00171263 90.109 0.00190293 90.0883 
441.209 0.00170869 -89.8912 1 -0 0.00189855 -89.9119 0.00170869 90.1088 0.00189855 90.0881 
442.227 0.00170476 -89.8915 1 -0 0.00189418 -89.9121 0.00170476 90.1085 0.00189418 90.0879 
443.248 0.00170083 -89.8917 1 -0 0.00188981 -89.9123 0.00170083 90.1083 0.00188981 90.0877 
444.271 0.00169692 -89.892 1 -0 0.00188546 -89.9125 0.00169692 90.108 0.00188546 90.0875 
445.296 0.00169301 -89.8922 1 -0 0.00188112 -89.9127 0.00169301 90.1078 0.00188112 90.0873 
446.323 0.00168911 -89.8925 1 -0 0.00187679 -89.9129 0.00168911 90.1075 0.00187679 90.0871 
447.353 0.00168522 -89.8927 1 -0 0.00187247 -89.9131 0.00168522 90.1073 0.00187247 90.0869 
448.386 0.00168134 -89.893 1 -0 0.00186816 -89.9133 0.00168134 90.107 0.00186816 90.0867 
449.42 0.00167747 -89.8932 1 -0 0.00186386 -89.9135 0.00167747 90.1068 0.00186386 90.0865 
450.457 0.00167361 -89.8935 1 -0 0.00185957 -89.9137 0.00167361 90.1065 0.00185957 90.0863 
451.497 0.00166976 -89.8937 1 -0 0.00185529 -89.9139 0.00166976 90.1063 0.00185529 90.0861 
452.539 0.00166591 -89.8939 1 -0 0.00185102 -89.9141 0.00166591 90.1061 0.00185102 90.0859 
453.583 0.00166208 -89.8942 1 -0 0.00184675 -89.9143 0.00166208 90.1058 0.00184675 90.0857 
454.63 0.00165825 -89.8944 1 -0 0.0018425 -89.9145 0.00165825 90.1056 0.0018425 90.0855 
455.679 0.00165443 -89.8947 1 -0 0.00183826 -89.9147 0.00165443 90.1053 0.00183826 90.0853 
456.73 0.00165063 -89.8949 1 -0 0.00183403 -89.9149 0.00165063 90.1051 0.00183403 90.0851 
457.784 0.00164683 -89.8952 1 -0 0.00182981 -89.9151 0.00164683 90.1048 0.00182981 90.0849 
458.84 0.00164303 -89.8954 1 -0 0.00182559 -89.9153 0.00164303 90.1046 0.00182559 90.0847 
459.899 0.00163925 -89.8956 1 -0 0.00182139 -89.9155 0.00163925 90.1044 0.00182139 90.0845 
460.96 0.00163548 -89.8959 1 -0 0.0018172 -89.9157 0.00163548 90.1041 0.0018172 90.0843 
462.024 0.00163171 -89.8961 1 -0 0.00181301 -89.9159 0.00163171 90.1039 0.00181301 90.0841 
463.09 0.00162796 -89.8964 1 -0 0.00180884 -89.9161 0.00162796 90.1036 0.00180884 90.0839 
464.159 0.00162421 -89.8966 1 -0 0.00180468 -89.9162 0.00162421 90.1034 0.00180468 90.0838 
465.23 0.00162047 -89.8968 1 -0 0.00180052 -89.9164 0.00162047 90.1032 0.00180052 90.0836 
466.303 0.00161674 -89.8971 1 -0 0.00179638 -89.9166 0.00161674 90.1029 0.00179638 90.0834 
467.38 0.00161302 -89.8973 1 -0 0.00179224 -89.9168 0.00161302 90.1027 0.00179224 90.0832 
468.458 0.0016093 -89.8975 1 -0 0.00178811 -89.917 0.0016093 90.1025 0.00178811 90.083 
469.539 0.0016056 -89.8978 1 -0 0.001784 -89.9172 0.0016056 90.1022 0.001784 90.0828 
470.622 0.0016019 -89.898 1 -0 0.00177989 -89.9174 0.0016019 90.102 0.00177989 90.0826 
471.708 0.00159821 -89.8983 1 -0 0.00177579 -89.9176 0.00159821 90.1017 0.00177579 90.0824 
472.797 0.00159453 -89.8985 1 -0 0.0017717 -89.9178 0.00159453 90.1015 0.0017717 90.0822 
473.888 0.00159086 -89.8987 1 -0 0.00176763 -89.918 0.00159086 90.1013 0.00176763 90.082 
474.981 0.0015872 -89.899 1 -0 0.00176356 -89.9182 0.0015872 90.101 0.00176356 90.0818 
476.078 0.00158355 -89.8992 1 -0 0.0017595 -89.9183 0.00158355 90.1008 0.0017595 90.0817 
477.176 0.0015799 -89.8994 1 -0 0.00175544 -89.9185 0.0015799 90.1006 0.00175544 90.0815 
478.277 0.00157626 -89.8997 1 -0 0.0017514 -89.9187 0.00157626 90.1003 0.0017514 90.0813 
479.381 0.00157263 -89.8999 1 -0 0.00174737 -89.9189 0.00157263 90.1001 0.00174737 90.0811 
480.487 0.00156901 -89.9001 1 -0 0.00174335 -89.9191 0.00156901 90.0999 0.00174335 90.0809 
481.596 0.0015654 -89.9003 1 -0 0.00173933 -89.9193 0.0015654 90.0997 0.00173933 90.0807 
482.707 0.0015618 -89.9006 1 -0 0.00173533 -89.9195 0.0015618 90.0994 0.00173533 90.0805 
483.821 0.0015582 -89.9008 1 -0 0.00173134 -89.9196 0.0015582 90.0992 0.00173134 90.0804 
484.937 0.00155461 -89.901 1 -0 0.00172735 -89.9198 0.00155461 90.099 0.00172735 90.0802 
486.056 0.00155104 -89.9013 1 -0 0.00172337 -89.92 0.00155104 90.0987 0.00172337 90.08 
487.178 0.00154746 -89.9015 1 -0 0.00171941 -89.9202 0.00154746 90.0985 0.00171941 90.0798 
488.302 0.0015439 -89.9017 1 -0 0.00171545 -89.9204 0.0015439 90.0983 0.00171545 90.0796 
489.429 0.00154035 -89.9019 1 -0 0.0017115 -89.9206 0.00154035 90.0981 0.0017115 90.0794 
490.558 0.0015368 -89.9022 1 -0 0.00170756 -89.9208 0.0015368 90.0978 0.00170756 90.0792 
491.69 0.00153326 -89.9024 1 -0 0.00170363 -89.9209 0.00153326 90.0976 0.00170363 90.0791 
492.825 0.00152973 -89.9026 1 -0 0.0016997 -89.9211 0.00152973 90.0974 0.0016997 90.0789 
493.962 0.00152621 -89.9028 1 -0 0.00169579 -89.9213 0.00152621 90.0972 0.00169579 90.0787 
495.102 0.0015227 -89.9031 1 -0 0.00169189 -89.9215 0.0015227 90.0969 0.00169189 90.0785 
496.244 0.00151919 -89.9033 1 -0 0.00168799 -89.9217 0.00151919 90.0967 0.00168799 90.0783 
497.39 0.00151569 -89.9035 1 -0 0.00168411 -89.9218 0.00151569 90.0965 0.00168411 90.0782 
498.537 0.00151221 -89.9037 1 -0 0.00168023 -89.922 0.00151221 90.0963 0.00168023 90.078 
499.688 0.00150872 -89.904 1 -0 0.00167636 -89.9222 0.00150872 90.096 0.00167636 90.0778 
500.841 0.00150525 -89.9042 1 -0 0.0016725 -89.9224 0.00150525 90.0958 0.0016725 90.0776 
501.997 0.00150178 -89.9044 1 -0 0.00166865 -89.9226 0.00150178 90.0956 0.00166865 90.0774 
503.155 0.00149833 -89.9046 1 -0 0.00166481 -89.9227 0.00149833 90.0954 0.00166481 90.0773 
504.316 0.00149488 -89.9048 1 -0 0.00166098 -89.9229 0.00149488 90.0952 0.00166098 90.0771 
505.48 0.00149144 -89.9051 1 -0 0.00165715 -89.9231 0.00149144 90.0949 0.00165715 90.0769 
506.646 0.001488 -89.9053 1 -0 0.00165334 -89.9233 0.001488 90.0947 0.00165334 90.0767 
507.815 0.00148458 -89.9055 1 -0 0.00164953 -89.9234 0.00148458 90.0945 0.00164953 90.0766 
508.987 0.00148116 -89.9057 1 -0 0.00164573 -89.9236 0.00148116 90.0943 0.00164573 90.0764 
510.162 0.00147775 -89.9059 1 -0 0.00164194 -89.9238 0.00147775 90.0941 0.00164194 90.0762 
511.339 0.00147435 -89.9061 1 -0 0.00163816 -89.924 0.00147435 90.0939 0.00163816 90.076 
512.519 0.00147095 -89.9064 1 -0 0.00163439 -89.9241 0.00147095 90.0936 0.00163439 90.0759 
513.701 0.00146757 -89.9066 1 -0 0.00163063 -89.9243 0.00146757 90.0934 0.00163063 90.0757 
514.887 0.00146419 -89.9068 1 -0 0.00162688 -89.9245 0.00146419 90.0932 0.00162688 90.0755 
516.075 0.00146082 -89.907 1 -0 0.00162313 -89.9247 0.00146082 90.093 0.00162313 90.0753 
517.266 0.00145745 -89.9072 1 -0 0.00161939 -89.9248 0.00145745 90.0928 0.00161939 90.0752 
518.459 0.0014541 -89.9074 1 -0 0.00161566 -89.925 0.0014541 90.0926 0.00161566 90.075 
519.656 0.00145075 -89.9076 1 -0 0.00161195 -89.9252 0.00145075 90.0924 0.00161195 90.0748 
520.855 0.00144741 -89.9079 1 -0 0.00160823 -89.9254 0.00144741 90.0921 0.00160823 90.0746 
